Sample,Host,Symbiodinium,ITS 2 type,Population,Sym09,Sym09,Sym11,Sym11,Sym14,Sym14,Sym17,Sym17,Sym67,Sym67,Sym92,Sym92,Sym87,Sym87,Sym88,Sym88,Sym66,Sym66
PAL09_330,Pavona,S. trenchii,D1-4,Pal,102,105,149,151,177,177,143,147,131,134,128,128,238,246,238,238,294,297
PAL09_331,Sandolitha,S. trenchii,D1-4,Pal,102,108,149,153,177,179,143,145,131,137,128,128,238,242,238,238,291,294
PAL09_334,Leptastrea,S. trenchii,D1-4,Pal,102,105,149,155,0,0,145,147,131,134,124,124,238,242,238,238,294,294
PAL09_335,Pavona,S. trenchii,D1-4,Pal,102,105,149,151,0,0,145,145,0,0,128,128,0,0,0,0,0,0
PAL09_340,Goniopora,S. trenchii,D1-4,Pal,102,105,149,151,177,179,143,145,131,134,128,128,238,246,238,238,294,300
PAL09_35,Oulophyllia,S. trenchii,D1-4,Pal,102,105,149,151,177,179,143,145,131,134,128,128,238,246,238,238,294,297
PAL09_355,Herpolitha,S. trenchii,D1-4,Pal,102,105,149,151,177,179,143,145,131,134,124,128,238,242,238,238,294,294
PAL09_356,Acropora,S. trenchii,D1-4,Pal,102,105,149,151,0,0,143,145,131,134,128,128,238,246,238,238,294,300
PAL09_368,Acropora,S. trenchii,D1-4,Pal,102,105,149,151,177,179,143,145,131,134,128,128,238,246,238,238,294,303
PAL09_37,Physogyra,S. trenchii,D1-4,Pal,102,105,149,153,177,179,143,147,131,140,128,128,242,242,234,238,291,294
PAL09_370,Acropora,S. trenchii,D1-4,Pal,102,105,149,151,0,0,143,145,131,134,128,128,238,242,238,238,294,300
PAL09_373,Pachyseris,S. trenchii,D1-4,Pal,102,105,149,151,0,0,143,145,131,134,124,128,238,242,238,238,294,300
PAL09_374,Acropora,S. trenchii,D1-4,Pal,102,105,149,151,0,0,143,145,131,134,128,128,238,246,238,238,294,300
PAL09_375,Goniopora,S. trenchii,D1-4,Pal,102,105,149,151,177,179,143,145,131,134,124,128,238,246,238,238,297,297
PAL09_378,Cyphastrea,S. trenchii,D1-4,Pal,102,105,147,151,0,0,143,145,131,134,128,128,238,246,238,238,294,300
PAL09_391,Leptastrea,S. trenchii,D1-4,Pal,102,105,149,151,177,179,145,147,131,134,124,128,230,238,0,0,294,294
PAL09_392,Acropora,S. trenchii,D1-4,Pal,102,105,149,151,0,0,143,145,131,134,128,128,238,246,238,238,294,300
PAL09_394,Diploastrea,S. trenchii,D1-4,Pal,102,105,0,0,177,179,143,149,131,134,128,128,238,246,236,236,291,297
PAL09_395,Echinopora,S. trenchii,D1-4,Pal,102,105,149,151,177,179,143,145,134,134,128,128,0,0,238,238,291,294
PAL09_396,Fungia,S. trenchii,D1-4,Pal,102,105,151,155,177,179,143,145,131,134,128,128,238,242,238,244,291,294
PAL09_397,Ctenactis,S. trenchii,D1-4,Pal,102,105,149,155,177,179,143,145,131,134,128,128,238,242,238,238,294,294
PAL09_399,Acropora,S. trenchii,D1-4,Pal,102,105,149,151,177,179,143,145,131,134,128,128,238,242,238,238,294,300
PAL09_4,Lobophyllia,S. trenchii,D1-4,Pal,102,105,149,155,177,181,143,149,131,134,128,128,242,242,238,238,294,294
PAL09_402,Cyphastrea,S. trenchii,D1-4,Pal,102,105,149,151,177,179,143,145,134,134,128,128,234,238,238,238,0,0
PAL09_403,Favites,S. trenchii,D1-4,Pal,102,105,149,153,177,179,143,145,131,134,124,128,234,238,238,238,294,300
PAL09_404,Goniastrea,S. trenchii,D1-4,Pal,102,105,149,151,177,179,143,145,131,134,128,128,0,0,238,238,0,0
PAL09_405,Platygyra,S. trenchii,D1-4,Pal,102,105,149,151,177,179,143,145,131,134,128,128,238,246,238,238,294,300
PAL09_408,Herpolitha,S. trenchii,D1-4,Pal,102,105,151,155,177,179,143,145,131,131,128,128,238,242,238,244,291,294
PAL09_413,Acropora,S. trenchii,D1-4,Pal,102,105,149,151,177,179,143,145,131,134,128,128,238,246,238,238,294,300
PAL09_414,Goniopora,S. trenchii,D1-4,Pal,102,105,149,153,177,179,143,145,131,134,124,128,242,242,236,238,288,294
PAL09_418,Gardineroseris,S. trenchii,D1-4,Pal,102,108,149,151,0,0,143,145,131,134,128,128,238,246,238,238,294,300
PAL09_419,Pavona,S. trenchii,D1-4,Pal,102,105,149,153,177,177,143,151,131,137,128,128,238,242,238,238,291,294
PAL09_422,Acropora,S. trenchii,D1-4,Pal,102,105,149,151,0,0,143,145,131,134,128,128,238,246,238,238,294,300
PAL09_423,Acropora,S. trenchii,D1-4,Pal,102,105,149,151,0,0,143,145,131,134,128,128,238,242,238,238,294,300
PAL09_424,Pavona,S. trenchii,D1-4,Pal,102,105,149,153,0,0,143,149,131,137,124,128,238,238,238,238,294,294
PAL09_425,Acropora,S. trenchii,D1-4,Pal,96,102,149,151,0,0,143,145,131,134,128,128,238,242,238,238,294,303
PAL09_429,Platygyra,S. trenchii,D1-4,Pal,102,105,149,151,0,0,143,145,131,134,128,128,238,242,238,238,294,300
PAL09_432,Favites,S. trenchii,D1-4,Pal,102,105,149,151,177,179,143,145,131,134,128,128,238,246,238,238,294,300
PAL09_435,Favites,S. trenchii,D1-4,Pal,102,105,149,151,177,179,143,145,131,134,128,128,238,246,238,238,294,300
PAL09_438,Leptastrea,S. trenchii,D1-4,Pal,102,105,149,151,177,179,143,145,131,134,128,128,238,246,238,238,294,300
PAL09_440,Echinopora,S. trenchii,D1-4,Pal,102,105,149,151,177,179,143,145,131,134,128,128,238,246,238,238,294,300
PAL09_441,Hydnophora,S. trenchii,D1-4,Pal,102,105,149,151,177,181,143,145,131,134,128,128,238,246,238,238,294,300
PAL09_447,Merulina,S. trenchii,D1-4,Pal,102,105,149,151,0,0,143,145,131,134,128,128,238,246,238,238,294,300
PAL09_449,Oxypora,S. trenchii,D1-4,Pal,102,105,149,151,0,0,143,145,131,134,128,128,238,242,238,238,294,300
PAL09_451,Favites,S. trenchii,D1-4,Pal,102,105,149,151,0,0,143,145,131,134,128,128,238,246,238,238,294,300
PAL09_452,Montastrea,S. trenchii,D1-4,Pal,96,102,149,151,177,179,143,145,131,134,128,128,238,246,238,238,294,300
PAL09_453,Lobophyllia,S. trenchii,D1-4,Pal,102,105,149,153,177,179,143,143,131,137,128,128,238,246,238,238,294,294
PAL09_456,Platygyra,S. trenchii,D1-4,Pal,102,105,149,151,0,0,143,145,131,134,128,128,238,246,238,238,294,300
PAL09_457,Echinopora,S. trenchii,D1-4,Pal,102,105,149,153,0,0,143,147,131,134,128,136,242,242,236,238,294,294
PAL09_459,Pavona,S. trenchii,D1-4,Pal,102,105,149,151,0,0,143,145,131,134,124,128,230,238,238,238,294,294
PAL09_460,Psammocora,S. trenchii,D1-4,Pal,102,105,149,151,0,0,143,145,131,134,128,128,238,246,238,238,294,300
PAL09_464,Acropora,S. trenchii,D1-4,Pal,102,105,149,151,0,0,143,145,131,134,128,128,238,246,238,238,294,300
PAL09_5,Pachyseris,S. trenchii,D1-4,Pal,102,105,153,153,179,179,143,143,131,137,124,128,238,238,234,238,291,291
Pal09_593,Leptastrea,S. trenchii,D1-4-6,Pal,0,0,149,151,177,179,0,0,0,0,124,132,0,0,0,0,0,0
PAL09_6,Goniastrea,S. trenchii,D1-4,Pal,102,105,149,151,177,179,143,145,131,134,128,128,238,246,238,238,0,0
Pal09_609,Pavona,S. trenchii,D1-4-6,Pal,102,105,149,151,177,179,143,145,131,134,124,132,238,242,226,238,294,294
PAL09_66,Leptastrea,S. trenchii,D1-4,Pal,102,105,0,0,177,179,0,0,131,131,124,128,238,242,234,250,294,294
PAL09_67,Lobophyllia,S. trenchii,D1-4,Pal,102,105,151,153,177,181,143,147,125,134,128,132,238,242,234,250,291,294
PAL09_73,Fungia,S. trenchii,D1-4,Pal,105,105,151,159,179,179,143,145,131,140,128,128,242,246,238,238,294,297
PAL09_74,Echinopora,S. trenchii,D1-4,Pal,102,105,149,151,0,0,143,145,131,134,128,128,238,246,238,238,294,297
PAL09_75,Ctenactis,S. trenchii,D1-4,Pal,102,105,149,155,177,179,143,145,131,134,0,0,238,242,234,238,0,0
PAL09_8,Plerogyra,S. trenchii,D1-4,Pal,102,105,149,153,177,179,143,147,131,140,128,128,242,242,234,238,291,297
Pal09_8,Plerogyra,S. trenchii,D1-4,Pal,102,105,149,153,177,179,143,147,131,140,128,128,242,242,234,238,291,297
PAL09_8,Plerogyra,S. trenchii,D1-4,Pal,102,105,149,153,177,179,143,147,131,140,128,128,242,242,234,238,294,297
PAL09_82,Cyphastrea,S. trenchii,D1-4-6,Pal,102,105,147,157,177,179,143,147,131,134,128,128,238,242,234,238,294,297
PAL09_83,Galaxea,S. trenchii,D1-4,Pal,102,105,149,155,177,181,143,145,131,134,124,128,238,242,238,238,294,297
PAL09_85,Montastrea,S. trenchii,D1-4,Pal,102,105,149,153,177,179,143,145,131,134,128,128,238,246,238,238,294,297
PAL09_89,Pavona,S. trenchii,D1-4-6,Pal,105,105,149,153,177,179,143,147,131,140,128,128,238,242,238,238,294,297
PAL09_90,Merulina,S. trenchii,D1-4,Pal,102,105,147,149,177,179,143,145,131,134,128,128,238,242,238,238,294,294
PAL09_91,Echinopora,S. trenchii,D1-4,Pal,102,105,149,151,177,179,143,145,131,134,128,128,242,242,238,238,294,294
PAL09_94,Lobophyllia,S. trenchii,D1-4,Pal,102,105,151,153,177,181,143,147,125,134,128,132,0,0,0,0,291,294
PAL09_95,Favites,S. trenchii,D1-4,Pal,102,105,149,151,177,179,143,145,131,134,128,128,238,246,238,238,294,297
PH_15m_1T,,S. trenchii,D1-4,Thai,102,105,149,151,177,179,143,145,131,131,128,128,238,242,238,238,294,294
PH_15m_3T,,S. trenchii,D1-4,Thai,102,105,149,151,177,179,143,145,131,131,128,128,238,242,238,238,294,294
PH_9m_2T,,S. trenchii,D1-4,Thai,102,105,149,151,177,179,143,145,131,131,128,128,238,242,238,238,294,294
PH_9m_3T,,S. trenchii,D1-4,Thai,102,105,149,151,177,179,143,145,131,131,128,128,238,242,238,238,0,0
PHU07_101,,S. trenchii,D1-4,Thai,102,105,149,155,177,179,143,145,131,137,128,128,238,242,234,238,294,294
PHU07_108,,S. trenchii,D1-4,Thai,102,102,149,155,177,179,143,147,131,137,128,128,238,242,230,238,294,297
PHU07_113,,S. trenchii,D1-4,Thai,102,105,147,153,177,177,143,147,134,137,124,128,234,238,238,238,291,294
PHU07_116,,S. trenchii,D1-4,Thai,102,105,151,153,177,179,143,147,131,131,128,128,238,246,238,238,291,294
PHU07_118,,S. trenchii,D1-4,Thai,102,102,153,155,179,179,143,147,131,134,128,128,238,246,234,238,294,294
PHU07_138,,S. trenchii,D1-4,Thai,102,105,149,155,177,177,143,147,131,134,124,128,0,0,238,238,294,294
PHU07_139,,S. trenchii,D1-4,Thai,102,102,149,153,177,179,143,147,131,137,124,128,238,242,230,238,294,294
PHU07_142,,S. trenchii,D1-4,Thai,102,102,149,155,177,179,143,147,131,137,128,128,238,242,230,238,297,297
PHU07_155,,S. trenchii,D1-4,Thai,105,105,151,157,173,177,139,147,131,140,124,128,242,242,234,234,294,294
PHU07_159,,S. trenchii,D1-4,Thai,102,105,149,155,177,177,143,145,131,137,128,128,238,242,238,238,291,294
PHU07_161,,S. trenchii,D1-4,Thai,102,105,0,0,177,179,0,0,134,140,124,128,238,242,238,238,294,297
PHU07_17,,S. trenchii,D1-4,Thai,102,102,149,153,0,0,143,145,131,137,124,128,238,242,238,244,294,294
PHU07_18,,S. trenchii,D1-4,Thai,102,102,149,153,177,179,143,147,131,137,124,128,238,242,230,238,294,294
PHU07_26,,S. trenchii,D1-4,Thai,102,105,149,153,179,179,143,149,131,131,128,128,238,238,234,234,294,294
PHU07_342,,S. trenchii,D1-4,Thai,102,105,151,153,177,179,143,147,128,134,128,128,242,242,234,238,294,294
PHU07_353,,S. trenchii,D1-4,Thai,102,105,149,155,177,179,143,143,0,0,128,128,238,242,234,234,294,294
PHU07_355,,S. trenchii,D1-4,Thai,102,105,149,155,177,177,143,149,131,134,128,128,234,238,238,238,291,294
PHU07_357,,S. trenchii,D1-4,Thai,102,108,151,151,179,179,143,145,128,137,124,124,238,242,0,0,0,0
PHU07_358,,S. trenchii,D1-4,Thai,102,105,149,151,177,179,143,149,131,134,128,132,242,242,234,238,294,297
PHU07_360,,S. trenchii,D1-4,Thai,102,105,147,151,179,179,143,149,131,134,124,128,238,242,238,238,291,294
PHU07_370,,S. trenchii,D1-4,Thai,102,105,149,159,177,179,145,145,131,134,128,128,238,238,234,238,288,294
PHU07_373,,S. trenchii,D1-4,Thai,102,108,155,157,179,179,143,147,128,140,124,128,238,242,234,238,294,294
PHU07_376,,S. trenchii,D1-4,Thai,102,105,149,159,177,179,145,145,131,134,128,128,238,238,234,238,0,0
PHU07_377,,S. trenchii,D1-4,Thai,102,108,149,151,175,177,145,147,131,134,124,128,238,246,234,238,291,294
PHU07_378,,S. trenchii,D1-4,Thai,102,105,153,153,179,191,143,145,131,134,124,128,238,250,234,238,294,297
PHU07_379,,S. trenchii,D1-4,Thai,102,108,151,151,179,179,143,145,128,137,124,128,238,242,234,238,294,297
PHU07_381,,S. trenchii,D1-4,Thai,102,105,147,151,177,177,143,147,131,134,124,128,238,242,238,238,294,294
PHU07_382,,S. trenchii,D1-4,Thai,102,105,0,0,177,177,0,0,131,134,128,128,238,238,238,238,291,294
PHU07_383,,S. trenchii,D1-4,Thai,102,105,149,157,177,179,143,147,131,134,124,128,242,254,234,238,294,297
PHU07_386,,S. trenchii,D1-4,Thai,102,105,149,149,177,177,143,145,131,137,128,128,238,242,234,238,291,294
PHU07_387,,S. trenchii,D1-4,Thai,102,108,147,151,177,179,143,147,131,134,124,128,238,242,234,238,291,294
PHU07_39,,S. trenchii,D1-4,Thai,102,102,149,157,177,179,143,143,128,131,124,128,238,242,234,234,294,294
PHU07_400,,S. trenchii,D1-4,Thai,102,108,153,157,179,179,143,147,128,140,124,128,238,242,234,238,294,294
PHU07_401,,S. trenchii,D1-4,Thai,102,102,149,155,177,179,143,145,131,131,124,128,238,238,234,234,288,291
PHU07_403,,S. trenchii,D1-4,Thai,102,105,149,151,175,179,143,147,131,137,128,128,242,246,238,238,291,291
PHU07_405,,S. trenchii,D1-4,Thai,102,105,151,151,179,179,143,145,128,137,128,128,238,242,234,238,0,0
PHU07_406,,S. trenchii,D1-4,Thai,102,105,151,151,177,177,143,147,131,137,128,132,242,246,230,238,288,294
PHU07_407,,S. trenchii,D1-4,Thai,102,108,157,157,179,179,143,147,128,140,124,128,238,242,234,238,294,294
PHU07_409,,S. trenchii,D1-4,Thai,102,108,149,151,173,177,141,147,131,140,124,124,238,242,234,234,294,297
PHU07_410,,S. trenchii,D1-4,Thai,102,105,149,157,177,179,139,145,131,134,128,128,238,238,238,238,291,294
PHU07_43,,S. trenchii,D1-4,Thai,102,105,149,157,177,179,143,145,131,137,128,128,238,242,234,238,291,294
PHU07_52,,S. trenchii,D1-4,Thai,102,105,149,159,177,177,143,147,131,134,128,128,238,238,238,238,291,294
PHU07_53,,S. trenchii,D1-4,Thai,102,105,149,153,177,181,143,147,134,134,128,128,242,242,238,244,294,297
PHU07_553,,S. trenchii,D1-4,Thai,102,105,149,151,175,179,143,147,131,137,128,128,242,242,238,238,291,291
PHU07_555,,S. trenchii,D1-4,Thai,102,108,155,157,179,179,143,147,128,140,124,128,238,242,234,238,294,294
PHU07_56,,S. trenchii,D1-4,Thai,102,105,149,157,177,179,143,145,131,137,128,128,238,242,234,238,291,294
PHU07_560,,S. trenchii,D1-4,Thai,102,105,149,149,175,179,0,0,131,137,128,128,242,242,238,238,291,291
PHU07_561,,S. trenchii,D1-4,Thai,102,105,149,151,175,179,143,147,131,137,128,128,242,242,238,238,291,291
PHU07_563,,S. trenchii,D1-4,Thai,102,105,149,151,175,179,143,147,131,137,128,128,242,242,0,0,0,0
PHU07_565,,S. trenchii,D1-4,Thai,102,105,149,151,177,179,145,147,131,134,128,136,242,242,234,238,291,297
PHU07_572,,S. trenchii,D1-4,Thai,105,108,155,157,177,177,143,147,128,140,128,128,238,242,234,238,294,294
PHU07_573,,S. trenchii,D1-4,Thai,102,108,149,151,175,177,145,147,131,134,124,128,238,246,234,238,291,294
PHU07_583,,S. trenchii,D1-4,Thai,102,105,149,153,179,179,0,0,131,140,124,128,238,246,238,238,291,294
PHU07_61,,S. trenchii,D1-4,Thai,102,102,149,157,179,179,143,143,128,131,124,128,238,242,234,234,294,294
PHU07_79,,S. trenchii,D1-4,Thai,102,105,147,155,177,177,143,147,134,137,124,128,234,238,238,238,291,294
PHU07_8,,S. trenchii,D1-4,Thai,102,105,149,151,177,179,145,145,131,134,128,128,238,242,238,238,294,294
PHU07_87,,S. trenchii,D1-4,Thai,102,102,149,157,179,179,143,143,128,131,124,128,238,242,234,234,294,294
PM05_mf1,Orbicella,S. trenchii,D1-4,Car,102,105,149,151,177,179,143,145,131,131,128,128,238,242,238,238,294,294
PM05_mf10_A,Orbicella,S. trenchii,D1-4,Car,102,105,149,151,177,179,143,145,131,131,128,128,238,242,238,238,294,294
PM05_mf3,Orbicella,S. trenchii,D1-4,Car,102,105,149,151,177,179,143,147,131,131,128,128,238,242,238,238,294,294
PM05_mf5,Orbicella,S. trenchii,D1-4,Car,102,105,149,151,177,179,143,145,131,131,128,128,238,242,238,238,294,294
PM05_mf6,Orbicella,S. trenchii,D1-4,Car,102,105,149,151,177,179,143,145,131,131,128,128,238,242,238,238,294,294
PM05_mf7,Orbicella,S. trenchii,D1-4,Car,102,105,149,151,177,179,143,145,131,131,128,128,238,242,238,238,294,294
PM05_mf8_A,Orbicella,S. trenchii,D1-4,Car,102,105,149,151,177,179,143,145,131,131,128,128,0,0,238,238,294,294
PM05_mf9,Orbicella,S. trenchii,D1-4,Car,102,105,149,151,177,179,143,145,131,131,128,128,238,242,238,238,294,294
RB_23,Orbicella,S. trenchii,D1-4,Car,102,105,149,151,177,179,143,145,131,131,128,128,238,242,238,238,294,294
RB_32,Orbicella,S. trenchii,D1-4,Car,102,105,149,151,177,179,143,145,131,131,128,128,238,242,238,238,294,294
RB_36,Orbicella,S. trenchii,D1-4,Car,102,105,149,151,177,179,143,145,131,131,128,128,238,242,238,238,294,294
RB_45,Orbicella,S. trenchii,D1-4,Car,102,105,149,151,177,177,143,145,131,131,128,128,238,242,238,238,294,294
RB_46,Orbicella,S. trenchii,D1-4,Car,102,105,149,151,177,179,143,145,131,131,128,128,238,242,238,238,294,294
SC_9m_2T,Orbicella,S. trenchii,D1-4,Car,102,105,149,151,177,179,143,145,131,131,128,128,238,242,238,238,294,294
STX04_60,Orbicella,S. trenchii,D1-4,Car,102,105,149,151,177,179,143,145,131,131,128,128,238,242,238,238,294,294
Tye_Dtype,culture,S. trenchii,D1-4,Car,102,105,149,151,177,179,143,145,119,119,128,128,238,242,238,238,294,294
ZAN07_102,Physiogyra lichtonsteini,S. trenchii,D1-4,Zan,105,105,149,155,177,179,143,147,0,0,128,128,238,246,238,238,288,297
ZAN07_123,Fungia,S. trenchii,D1-4,Zan,102,102,149,151,177,179,143,145,131,137,128,128,238,242,238,238,291,294
ZAN07_148,Discosoma,S. trenchii,D1-4,Zan,102,105,149,153,177,179,143,145,131,134,128,128,238,246,230,238,294,297
ZAN07_150,Echinopora,S. trenchii,D1-4,Zan,102,102,149,151,179,179,143,147,131,131,128,128,238,242,230,238,294,294
ZAN07_215,Mycedium,S. trenchii,D1-4,Zan,102,102,0,0,177,179,0,0,131,137,128,128,238,242,238,238,291,294
ZAN07_223,Physiogyra,S. trenchii,D1-4,Zan,105,105,149,153,177,179,141,147,131,134,128,128,238,246,238,238,288,297
ZAN07_224,Plerogyra,S. trenchii,D1-4,Zan,105,105,149,153,177,179,141,147,131,134,128,128,238,246,238,238,288,297
ZAN07_249,Discosoma,S. trenchii,D1-4,Zan,102,105,149,153,177,179,143,145,131,134,128,128,238,242,230,238,294,297
ZAN07_252,Discosoma,S. trenchii,D1-4,Zan,102,105,149,153,177,179,143,145,131,134,128,128,238,242,230,238,294,297
ZAN07_253,Discosoma,S. trenchii,D1-4,Zan,102,105,149,153,177,179,143,145,131,134,128,128,238,242,230,238,294,297
ZAN07_32,Acropora,S. trenchii,D1-4,Zan,102,105,149,151,167,173,139,145,134,140,124,128,242,242,234,238,294,297
ZAN07_34,Favites,S. trenchii,D1-4,Zan,102,102,149,151,179,179,141,147,131,131,128,128,0,0,230,238,294,294
ZAN07_398,Gardineroseris,S. trenchii,D1-4,Zan,102,105,149,153,177,181,143,145,131,134,128,128,238,242,238,244,291,294
Haw02_106,Montipora,S.1-4-6,D1-4-6,Haw,105,105,157,157,179,179,147,147,137,137,124,124,246,246,238,238,297,297
Haw02_107,Montipora,S.1-4-6,D1-4-6,Haw,105,105,157,157,179,179,147,147,137,137,124,124,246,246,238,238,297,297
Haw02_14,Montipora,S.1-4-6,D1-4-6,Haw,105,105,153,153,179,179,145,145,131,131,124,124,238,238,238,238,318,318
MONT_3,Montipora,S.1-4-6,D1-4-6,Pal,102,105,149,151,177,179,0,0,131,131,128,128,238,242,238,238,294,294
MONT_5,Montipora,S.1-4-6,D1-4-6,Pal,102,105,149,151,177,179,143,145,131,131,128,128,238,242,238,238,294,294
Pal09_105,Montipora,S.1-4-6,D1-4-6,Pal,105,105,149,149,0,0,145,145,0,0,124,124,242,242,238,238,0,0
Pal09_13,Pectinia,S.1-4-6,D1-4-6,Pal,105,105,149,153,0,0,143,147,0,0,128,128,238,242,238,238,291,294
Pal09_133,Pectinia,S.1-4-6,D1-4-6,Pal,105,105,149,153,0,0,143,147,0,0,128,128,238,242,238,238,291,294
Pal09_22,Leptoseris,S.1-4-6,D1-4-6,Pal,105,105,0,0,0,0,145,145,0,0,0,0,242,242,242,242,0,0
Pal09_359,Pocillopora,S.1-4-6,D1-4-6,Pal,105,105,153,153,177,177,147,147,149,149,128,128,238,238,230,230,291,291
Pal09_371,Pocillopora,S.1-4-6,D1-4-6,Pal,111,111,157,157,177,177,147,147,0,0,128,128,242,242,234,234,294,294
Pal09_377,Pocillopora,S.1-4-6,D1-4-6,Pal,105,105,153,153,177,177,147,147,149,149,128,128,238,238,230,230,291,291
Pal09_384,Pocillopora,S.1-4-6,D1-4-6,Pal,105,105,153,153,177,177,147,147,149,149,128,128,238,238,230,230,291,291
Pal09_416,Pocillopora,S.1-4-6,D1-4-6,Pal,105,105,153,153,177,177,147,147,149,149,128,128,238,238,230,230,291,291
PAL09_444,Pocillopora,S.1-4-6,D1-4-6,Pal,102,102,153,153,177,177,147,147,149,149,128,128,238,238,230,230,0,0
Pal09_448,Pocillopora,S.1-4-6,D1-4-6,Pal,105,105,153,153,177,177,147,147,149,149,128,128,238,238,230,230,291,291
Pal09_450,Pocillopora,S.1-4-6,D1-4-6,Pal,105,105,153,153,177,177,147,147,149,149,128,128,238,238,230,230,291,291
Pal09_461,Pocillopora,S.1-4-6,D1-4-6,Pal,105,105,153,153,177,177,147,147,149,149,128,128,238,238,230,230,291,291
Pal09_63,Montipora,S.1-4-6,D1-4-6,Pal,102,102,157,157,179,179,145,145,137,137,128,128,238,238,0,0,0,0
Pal09_7,Oxypora,S.1-4-6,D1-4-6,Pal,105,105,149,153,0,0,143,147,0,0,128,128,238,242,238,238,291,291
Pal09_78,Montipora,S.1-4-6,D1-4-6,Pal,105,105,149,149,0,0,145,145,0,0,124,124,242,242,246,246,303,303
Pal09_88,Sandalolitha,S.1-4-6,D1-4-6,Pal,102,102,149,155,0,0,143,145,0,0,124,128,238,242,238,238,294,294
Pal13_Nikko_05,Pocillopora,S.1-4-6,D1-4-6,Pal,102,102,159,159,179,179,145,145,137,137,128,128,238,238,234,234,291,291
Pal13_Nikko_15,Pocillopora,S.1-4-6,D1-4-6,Pal,102,102,161,161,177,177,143,143,134,134,128,128,238,238,234,234,291,291
Pal13_Nikko_18,Pocillopora,S.1-4-6,D1-4-6,Pal,102,102,155,155,179,179,145,145,134,134,128,128,238,238,234,234,291,291
Pal13_Nikko_25,Pocillopora,S.1-4-6,D1-4-6,Pal,102,102,159,159,177,177,145,145,140,140,128,128,234,234,234,234,291,291
Pal13_Nikko_33,Pocillopora,S.1-4-6,D1-4-6,Pal,102,102,157,157,177,177,145,145,134,134,128,128,238,238,234,234,291,291
Pal13_Nikko_42,Pocillopora,S.1-4-6,D1-4-6,Pal,102,102,159,159,177,177,145,145,0,0,128,128,234,234,234,234,291,291
Pal13_Nikko_51,Pocillopora,S.1-4-6,D1-4-6,Pal,102,102,157,157,179,179,147,147,137,137,128,128,238,238,230,230,291,291
Pal13_Nikko_63,Pocillopora,S.1-4-6,D1-4-6,Pal,102,102,155,155,177,177,145,145,137,137,128,128,238,238,234,234,291,291
Pal13_WCCF_06,Seriatopora,S.1-4-6,D1-4-6,Pal,105,105,151,151,177,177,145,145,131,131,124,124,238,238,230,230,291,291
Pal13_WCCF_104,Seriatopora,S.1-4-6,D1-4-6,Pal,105,105,151,151,177,177,145,145,131,131,124,124,238,238,230,230,291,291
Pal13_WCCF_132,Seriatopora,S.1-4-6,D1-4-6,Pal,105,105,151,151,177,177,145,145,131,131,0,0,238,238,230,230,0,0
Pal13_WCCF_141,Seriatopora,S.1-4-6,D1-4-6,Pal,105,105,151,151,177,177,145,145,131,131,124,124,238,238,230,230,291,291
Pal13_WCCF_38,Seriatopora,S.1-4-6,D1-4-6,Pal,105,105,151,151,177,177,145,145,131,131,124,124,238,238,230,230,291,291
Pal13_WCCF_68,Seriatopora,S.1-4-6,D1-4-6,Pal,105,105,151,151,177,177,145,145,131,131,128,128,238,238,230,230,291,291
SPA_119,Pocillopora,S.1-4-6,D1-4-6,Aqu,105,105,149,149,175,175,145,145,149,149,128,128,228,228,219,219,0,0
SPA68_sw11,Acropora,S.1-4-6,D1,Aqu,105,105,151,151,177,177,143,143,134,134,124,124,238,238,230,230,300,300
SPA69_sw12,Seriatopora,S.1-4-6,D1-4-6,Aqu,105,105,151,151,179,179,151,151,134,134,128,128,0,0,230,230,291,291
SPA71_sw14,Pocillopora,S.1-4-6,D1-4-6,Aqu,105,105,155,155,179,179,0,0,0,0,128,128,0,0,230,230,0,0
SPA72_sw15,Pocillopora,S.1-4-6,D1-4-6,Aqu,105,105,153,153,179,179,0,0,0,0,128,128,0,0,230,230,0,0
